date,platform,sku_id,product_name,sku_type,core_products,units_sold,gross_sales,avg_gross_per_unit,net_gross_sales,avg_net_gross_per_unit
2024-11-10,TikTok,1729722556335690522,Pozole Bombs bundle by EZ Bombs - Seasoning Spice Bomb Flavor for Authentic Mexican Dishes - Traditional,virtual_bundle,Pozole Bomb 2-Pack x2,11,384.89,34.99,327.25,29.75
2024-11-11,TikTok,1729738936829514522,"Birria Bomb, Pozole Bomb, Tinga Bomb Variety Pack - Seasoning Spice Bomb Flavor for Authentic Mexican Dishes",core,Variety Pack,807,39642.07,49.12,21132.88,26.19
2024-11-11,TikTok,1729444046947390234,Birria Bombs 2 Pack by EZ Bombs - Seasoning Spice Bomb Flavor for Authentic Mexican Dishes - Traditional,core,Birria Bomb 2-Pack,2030,42658.66,21.01,32189.06,15.86
2024-11-11,TikTok,1729738653671658266,Brine Bomb by EZ Bombs - The Ultimate Garlic and Rosemary Flavored Thanksgiving Turkey Spice Bomb,core,Brine Bomb,132,2378.81,18.02,1836.43,13.91
2024-11-11,TikTok,1729615891226989338,Pozole Bombs 2 Pack by EZ Bombs - Seasoning Spice Bomb Flavor for Authentic Mexican Dishes - Traditional,core,Pozole Bomb 2-Pack,238,4997.5,21,3745.47,15.74
2024-11-11,TikTok,1729722550385873690,Birria Bombs bundle by EZ Bombs - Seasoning Spice Bomb Flavor for Authentic Mexican Dishes - Traditional,virtual_bundle,Birria Bomb 2-Pack x2,180,6403.17,35.57,4946.52,27.48
2024-11-11,TikTok,1729722347244655386,Birria and Pozole Bombs bundle by EZ Bombs - Seasoning Spice Bomb Flavor for Authentic Mexican Dishes - Traditional,virtual_bundle,Birria Bomb 2-Pack + Pozole Bomb 2-Pack,90,3219.08,35.77,2489.7,27.66
2024-11-11,TikTok,1729722556335690522,Pozole Bombs bundle by EZ Bombs - Seasoning Spice Bomb Flavor for Authentic Mexican Dishes - Traditional,virtual_bundle,Pozole Bomb 2-Pack x2,5,174.95,34.99,148.75,29.75
2024-11-12,TikTok,1729738936829514522,"Birria Bomb, Pozole Bomb, Tinga Bomb Variety Pack - Seasoning Spice Bomb Flavor for Authentic Mexican Dishes",core,Variety Pack,723,35492.9,49.09,18869.97,26.1
2024-11-12,TikTok,1729444046947390234,Birria Bombs 2 Pack by EZ Bombs - Seasoning Spice Bomb Flavor for Authentic Mexican Dishes - Traditional,core,Birria Bomb 2-Pack,1987,40379.8,20.32,30351.83,15.28
2024-11-12,TikTok,1729738653671658266,Brine Bomb by EZ Bombs - The Ultimate Garlic and Rosemary Flavored Thanksgiving Turkey Spice Bomb,core,Brine Bomb,218,2318.84,10.64,1623.49,7.45
2024-11-12,TikTok,1729615891226989338,Pozole Bombs 2 Pack by EZ Bombs - Seasoning Spice Bomb Flavor for Authentic Mexican Dishes - Traditional,core,Pozole Bomb 2-Pack,206,4597.7,22.32,3187.62,15.47
2024-11-12,TikTok,1729722550385873690,Birria Bombs bundle by EZ Bombs - Seasoning Spice Bomb Flavor for Authentic Mexican Dishes - Traditional,virtual_bundle,Birria Bomb 2-Pack x2,177,6613.11,37.36,4836.69,27.33
2024-11-12,TikTok,1729722347244655386,Birria and Pozole Bombs bundle by EZ Bombs - Seasoning Spice Bomb Flavor for Authentic Mexican Dishes - Traditional,virtual_bundle,Birria Bomb 2-Pack + Pozole Bomb 2-Pack,126,4653.67,36.93,3451.21,27.39
2024-11-12,TikTok,1729722556335690522,Pozole Bombs bundle by EZ Bombs - Seasoning Spice Bomb Flavor for Authentic Mexican Dishes - Traditional,virtual_bundle,Pozole Bomb 2-Pack x2,10,454.87,45.49,297.43,29.74
2024-11-13,TikTok,1729738936829514522,"Birria Bomb, Pozole Bomb, Tinga Bomb Variety Pack - Seasoning Spice Bomb Flavor for Authentic Mexican Dishes",core,Variety Pack,586,30093.98,51.35,16543.13,28.23
2024-11-13,TikTok,1729444046947390234,Birria Bombs 2 Pack by EZ Bombs - Seasoning Spice Bomb Flavor for Authentic Mexican Dishes - Traditional,core,Birria Bomb 2-Pack,2627,52933.52,20.15,39582.29,15.07
2024-11-13,TikTok,1729738653671658266,Brine Bomb by EZ Bombs - The Ultimate Garlic and Rosemary Flavored Thanksgiving Turkey Spice Bomb,core,Brine Bomb,200,2298.85,11.49,1771.71,8.86
2024-11-13,TikTok,1729615891226989338,Pozole Bombs 2 Pack by EZ Bombs - Seasoning Spice Bomb Flavor for Authentic Mexican Dishes - Traditional,core,Pozole Bomb 2-Pack,317,5757.12,18.16,4135.68,13.05
2024-11-13,TikTok,1729722550385873690,Birria Bombs bundle by EZ Bombs - Seasoning Spice Bomb Flavor for Authentic Mexican Dishes - Traditional,virtual_bundle,Birria Bomb 2-Pack x2,237,8747.5,36.91,6166.26,26.02
2024-11-13,TikTok,1729722347244655386,Birria and Pozole Bombs bundle by EZ Bombs - Seasoning Spice Bomb Flavor for Authentic Mexican Dishes - Traditional,virtual_bundle,Birria Bomb 2-Pack + Pozole Bomb 2-Pack,126,4548.7,36.1,3402.38,27
2024-11-13,TikTok,1729722556335690522,Pozole Bombs bundle by EZ Bombs - Seasoning Spice Bomb Flavor for Authentic Mexican Dishes - Traditional,virtual_bundle,Pozole Bomb 2-Pack x2,10,384.89,38.49,263.14,26.31
2024-11-14,TikTok,1729738936829514522,"Birria Bomb, Pozole Bomb, Tinga Bomb Variety Pack - Seasoning Spice Bomb Flavor for Authentic Mexican Dishes",core,Variety Pack,359,17296.54,48.18,12558.33,34.98
2024-11-14,TikTok,1729444046947390234,Birria Bombs 2 Pack by EZ Bombs - Seasoning Spice Bomb Flavor for Authentic Mexican Dishes - Traditional,core,Birria Bomb 2-Pack,2854,58310.83,20.43,43494.44,15.24
2024-11-14,TikTok,1729738653671658266,Brine Bomb by EZ Bombs - The Ultimate Garlic and Rosemary Flavored Thanksgiving Turkey Spice Bomb,core,Brine Bomb,90,1839.08,20.43,1328.83,14.76
2024-11-14,TikTok,1729615891226989338,Pozole Bombs 2 Pack by EZ Bombs - Seasoning Spice Bomb Flavor for Authentic Mexican Dishes - Traditional,core,Pozole Bomb 2-Pack,294,5757.12,19.58,4118.46,14.01
2024-11-14,TikTok,1729722550385873690,Birria Bombs bundle by EZ Bombs - Seasoning Spice Bomb Flavor for Authentic Mexican Dishes - Traditional,virtual_bundle,Birria Bomb 2-Pack x2,230,8467.58,36.82,6122.38,26.62
2024-11-14,TikTok,1729722347244655386,Birria and Pozole Bombs bundle by EZ Bombs - Seasoning Spice Bomb Flavor for Authentic Mexican Dishes - Traditional,virtual_bundle,Birria Bomb 2-Pack + Pozole Bomb 2-Pack,121,4478.72,37.01,3294.82,27.23
2024-11-14,TikTok,1729722556335690522,Pozole Bombs bundle by EZ Bombs - Seasoning Spice Bomb Flavor for Authentic Mexican Dishes - Traditional,virtual_bundle,Pozole Bomb 2-Pack x2,25,874.75,34.99,656.04,26.24
2024-11-15,TikTok,1729738936829514522,"Birria Bomb, Pozole Bomb, Tinga Bomb Variety Pack - Seasoning Spice Bomb Flavor for Authentic Mexican Dishes",core,Variety Pack,339,16546.69,48.81,11567.73,34.12
2024-11-15,TikTok,1729444046947390234,Birria Bombs 2 Pack by EZ Bombs - Seasoning Spice Bomb Flavor for Authentic Mexican Dishes - Traditional,core,Birria Bomb 2-Pack,2689,53933.02,20.06,40914.66,15.22
2024-11-15,TikTok,1729738653671658266,Brine Bomb by EZ Bombs - The Ultimate Garlic and Rosemary Flavored Thanksgiving Turkey Spice Bomb,core,Brine Bomb,92,1759.12,19.12,1273.91,13.85
2024-11-15,TikTok,1729615891226989338,Pozole Bombs 2 Pack by EZ Bombs - Seasoning Spice Bomb Flavor for Authentic Mexican Dishes - Traditional,core,Pozole Bomb 2-Pack,256,4797.6,18.74,3428.88,13.39
2024-11-15,TikTok,1729722550385873690,Birria Bombs bundle by EZ Bombs - Seasoning Spice Bomb Flavor for Authentic Mexican Dishes - Traditional,virtual_bundle,Birria Bomb 2-Pack x2,238,8607.54,36.17,6209.24,26.09
2024-11-15,TikTok,1729722347244655386,Birria and Pozole Bombs bundle by EZ Bombs - Seasoning Spice Bomb Flavor for Authentic Mexican Dishes - Traditional,virtual_bundle,Birria Bomb 2-Pack + Pozole Bomb 2-Pack,101,3743.93,37.07,2742.96,27.16
2024-11-15,TikTok,1729722556335690522,Pozole Bombs bundle by EZ Bombs - Seasoning Spice Bomb Flavor for Authentic Mexican Dishes - Traditional,virtual_bundle,Pozole Bomb 2-Pack x2,15,559.84,37.32,403.76,26.92
2024-11-16,TikTok,1729738936829514522,"Birria Bomb, Pozole Bomb, Tinga Bomb Variety Pack - Seasoning Spice Bomb Flavor for Authentic Mexican Dishes",core,Variety Pack,246,13147.37,53.44,9584.54,38.96
2024-11-16,TikTok,1729444046947390234,Birria Bombs 2 Pack by EZ Bombs - Seasoning Spice Bomb Flavor for Authentic Mexican Dishes - Traditional,core,Birria Bomb 2-Pack,2463,50834.57,20.64,37181.8,15.1
2024-11-16,TikTok,1729738653671658266,Brine Bomb by EZ Bombs - The Ultimate Garlic and Rosemary Flavored Thanksgiving Turkey Spice Bomb,core,Brine Bomb,84,1779.11,21.18,1318.83,15.7
2024-11-16,TikTok,1729615891226989338,Pozole Bombs 2 Pack by EZ Bombs - Seasoning Spice Bomb Flavor for Authentic Mexican Dishes - Traditional,core,Pozole Bomb 2-Pack,194,3998,20.61,3102.06,15.99
2024-11-16,TikTok,1729722550385873690,Birria Bombs bundle by EZ Bombs - Seasoning Spice Bomb Flavor for Authentic Mexican Dishes - Traditional,virtual_bundle,Birria Bomb 2-Pack x2,158,5598.4,35.43,4331.16,27.41
2024-11-16,TikTok,1729722347244655386,Birria and Pozole Bombs bundle by EZ Bombs - Seasoning Spice Bomb Flavor for Authentic Mexican Dishes - Traditional,virtual_bundle,Birria Bomb 2-Pack + Pozole Bomb 2-Pack,74,2694.23,36.41,2060.06,27.84
2024-11-16,TikTok,1729722556335690522,Pozole Bombs bundle by EZ Bombs - Seasoning Spice Bomb Flavor for Authentic Mexican Dishes - Traditional,virtual_bundle,Pozole Bomb 2-Pack x2,9,314.91,34.99,244.91,27.21
2024-11-17,TikTok,1729738936829514522,"Birria Bomb, Pozole Bomb, Tinga Bomb Variety Pack - Seasoning Spice Bomb Flavor for Authentic Mexican Dishes",core,Variety Pack,194,10047.99,51.79,7610.52,39.23
2024-11-17,TikTok,1729444046947390234,Birria Bombs 2 Pack by EZ Bombs - Seasoning Spice Bomb Flavor for Authentic Mexican Dishes - Traditional,core,Birria Bomb 2-Pack,2671,55572.2,20.81,40803.47,15.28
2024-11-17,TikTok,1729738653671658266,Brine Bomb by EZ Bombs - The Ultimate Garlic and Rosemary Flavored Thanksgiving Turkey Spice Bomb,core,Brine Bomb,113,2258.87,19.99,1792.29,15.86
2024-11-17,TikTok,1729615891226989338,Pozole Bombs 2 Pack by EZ Bombs - Seasoning Spice Bomb Flavor for Authentic Mexican Dishes - Traditional,core,Pozole Bomb 2-Pack,198,4177.91,21.1,3150.82,15.91
2024-11-17,TikTok,1729722550385873690,Birria Bombs bundle by EZ Bombs - Seasoning Spice Bomb Flavor for Authentic Mexican Dishes - Traditional,virtual_bundle,Birria Bomb 2-Pack x2,165,6158.24,37.32,4530.15,27.46
2024-11-17,TikTok,1729722347244655386,Birria and Pozole Bombs bundle by EZ Bombs - Seasoning Spice Bomb Flavor for Authentic Mexican Dishes - Traditional,virtual_bundle,Birria Bomb 2-Pack + Pozole Bomb 2-Pack,115,4093.83,35.6,3181.05,27.66
2024-11-17,TikTok,1729722556335690522,Pozole Bombs bundle by EZ Bombs - Seasoning Spice Bomb Flavor for Authentic Mexican Dishes - Traditional,virtual_bundle,Pozole Bomb 2-Pack x2,17,594.83,34.99,461.83,27.17
2024-11-18,TikTok,1729738936829514522,"Birria Bomb, Pozole Bomb, Tinga Bomb Variety Pack - Seasoning Spice Bomb Flavor for Authentic Mexican Dishes",core,Variety Pack,173,6448.71,37.28,4849.07,28.03
2024-11-18,TikTok,1729444046947390234,Birria Bombs 2 Pack by EZ Bombs - Seasoning Spice Bomb Flavor for Authentic Mexican Dishes - Traditional,core,Birria Bomb 2-Pack,2483,46616.68,18.77,32977.11,13.28
2024-11-18,TikTok,1729738653671658266,Brine Bomb by EZ Bombs - The Ultimate Garlic and Rosemary Flavored Thanksgiving Turkey Spice Bomb,core,Brine Bomb,101,1779.11,17.61,1305.26,12.92
2024-11-18,TikTok,1729615891226989338,Pozole Bombs 2 Pack by EZ Bombs - Seasoning Spice Bomb Flavor for Authentic Mexican Dishes - Traditional,core,Pozole Bomb 2-Pack,211,4337.83,20.56,3250.95,15.41
2024-11-18,TikTok,1729722550385873690,Birria Bombs bundle by EZ Bombs - Seasoning Spice Bomb Flavor for Authentic Mexican Dishes - Traditional,virtual_bundle,Birria Bomb 2-Pack x2,136,4863.61,35.76,3677.86,27.04
2024-11-18,TikTok,1729722347244655386,Birria and Pozole Bombs bundle by EZ Bombs - Seasoning Spice Bomb Flavor for Authentic Mexican Dishes - Traditional,virtual_bundle,Birria Bomb 2-Pack + Pozole Bomb 2-Pack,68,2519.28,37.05,1859.93,27.35
2024-11-18,TikTok,1729722556335690522,Pozole Bombs bundle by EZ Bombs - Seasoning Spice Bomb Flavor for Authentic Mexican Dishes - Traditional,virtual_bundle,Pozole Bomb 2-Pack x2,19,699.8,36.83,520.28,27.38
2024-11-19,TikTok,1729738936829514522,"Birria Bomb, Pozole Bomb, Tinga Bomb Variety Pack - Seasoning Spice Bomb Flavor for Authentic Mexican Dishes",core,Variety Pack,137,5598.88,40.87,4222.25,30.82
2024-11-19,TikTok,1729444046947390234,Birria Bombs 2 Pack by EZ Bombs - Seasoning Spice Bomb Flavor for Authentic Mexican Dishes - Traditional,core,Birria Bomb 2-Pack,2148,43118.43,20.07,30616.5,14.25
2024-11-19,TikTok,1729738653671658266,Brine Bomb by EZ Bombs - The Ultimate Garlic and Rosemary Flavored Thanksgiving Turkey Spice Bomb,core,Brine Bomb,109,2098.95,19.26,1551.02,14.23
2024-11-19,TikTok,1729615891226989338,Pozole Bombs 2 Pack by EZ Bombs - Seasoning Spice Bomb Flavor for Authentic Mexican Dishes - Traditional,core,Pozole Bomb 2-Pack,180,3638.18,20.21,2733.63,15.19
2024-11-19,TikTok,1729722550385873690,Birria Bombs bundle by EZ Bombs - Seasoning Spice Bomb Flavor for Authentic Mexican Dishes - Traditional,virtual_bundle,Birria Bomb 2-Pack x2,148,5318.48,35.94,4047.5,27.35
2024-11-19,TikTok,1729722347244655386,Birria and Pozole Bombs bundle by EZ Bombs - Seasoning Spice Bomb Flavor for Authentic Mexican Dishes - Traditional,virtual_bundle,Birria Bomb 2-Pack + Pozole Bomb 2-Pack,89,3254.07,36.56,2471.52,27.77
2024-11-19,TikTok,1729722556335690522,Pozole Bombs bundle by EZ Bombs - Seasoning Spice Bomb Flavor for Authentic Mexican Dishes - Traditional,virtual_bundle,Pozole Bomb 2-Pack x2,16,559.84,34.99,433.84,27.12
2024-11-20,TikTok,1729738936829514522,"Birria Bomb, Pozole Bomb, Tinga Bomb Variety Pack - Seasoning Spice Bomb Flavor for Authentic Mexican Dishes",core,Variety Pack,253,11847.63,46.83,7993.95,31.6
2024-11-20,TikTok,1729444046947390234,Birria Bombs 2 Pack by EZ Bombs - Seasoning Spice Bomb Flavor for Authentic Mexican Dishes - Traditional,core,Birria Bomb 2-Pack,3966,80339.81,20.26,59077,14.9
2024-11-20,TikTok,1729738653671658266,Brine Bomb by EZ Bombs - The Ultimate Garlic and Rosemary Flavored Thanksgiving Turkey Spice Bomb,core,Brine Bomb,155,2358.82,15.22,1832.47,11.82
2024-11-20,TikTok,1729615891226989338,Pozole Bombs 2 Pack by EZ Bombs - Seasoning Spice Bomb Flavor for Authentic Mexican Dishes - Traditional,core,Pozole Bomb 2-Pack,328,8114.13,24.74,5151.39,15.71
2024-11-20,TikTok,1729722550385873690,Birria Bombs bundle by EZ Bombs - Seasoning Spice Bomb Flavor for Authentic Mexican Dishes - Traditional,virtual_bundle,Birria Bomb 2-Pack x2,204,7557.84,37.05,5330.61,26.13
2024-11-20,TikTok,1729722347244655386,Birria and Pozole Bombs bundle by EZ Bombs - Seasoning Spice Bomb Flavor for Authentic Mexican Dishes - Traditional,virtual_bundle,Birria Bomb 2-Pack + Pozole Bomb 2-Pack,109,4058.84,37.24,2969.7,27.24
2024-11-20,TikTok,1729722556335690522,Pozole Bombs bundle by EZ Bombs - Seasoning Spice Bomb Flavor for Authentic Mexican Dishes - Traditional,virtual_bundle,Pozole Bomb 2-Pack x2,13,454.87,34.99,332.4,25.57
2024-11-21,TikTok,1729738936829514522,"Birria Bomb, Pozole Bomb, Tinga Bomb Variety Pack - Seasoning Spice Bomb Flavor for Authentic Mexican Dishes",core,Variety Pack,395,19196.16,48.6,11743.5,29.73
2024-11-21,TikTok,1729444046947390234,Birria Bombs 2 Pack by EZ Bombs - Seasoning Spice Bomb Flavor for Authentic Mexican Dishes - Traditional,core,Birria Bomb 2-Pack,2508,49795.09,19.85,35061.8,13.98
2024-11-21,TikTok,1729738653671658266,Brine Bomb by EZ Bombs - The Ultimate Garlic and Rosemary Flavored Thanksgiving Turkey Spice Bomb,core,Brine Bomb,282,2358.82,8.36,1742,6.18
2024-11-21,TikTok,1729615891226989338,Pozole Bombs 2 Pack by EZ Bombs - Seasoning Spice Bomb Flavor for Authentic Mexican Dishes - Traditional,core,Pozole Bomb 2-Pack,267,6675,25,4033.82,15.11
2024-11-21,TikTok,1729722550385873690,Birria Bombs bundle by EZ Bombs - Seasoning Spice Bomb Flavor for Authentic Mexican Dishes - Traditional,virtual_bundle,Birria Bomb 2-Pack x2,224,8222.65,36.71,5558.98,24.82
2024-11-21,TikTok,1729722347244655386,Birria and Pozole Bombs bundle by EZ Bombs - Seasoning Spice Bomb Flavor for Authentic Mexican Dishes - Traditional,virtual_bundle,Birria Bomb 2-Pack + Pozole Bomb 2-Pack,111,4023.85,36.25,2903.05,26.15
2024-11-21,TikTok,1729722556335690522,Pozole Bombs bundle by EZ Bombs - Seasoning Spice Bomb Flavor for Authentic Mexican Dishes - Traditional,virtual_bundle,Pozole Bomb 2-Pack x2,15,664.81,44.32,335.94,22.4
2024-11-22,TikTok,1729738936829514522,"Birria Bomb, Pozole Bomb, Tinga Bomb Variety Pack - Seasoning Spice Bomb Flavor for Authentic Mexican Dishes",core,Variety Pack,339,17146.57,50.58,10796.66,31.85
2024-11-22,TikTok,1729444046947390234,Birria Bombs 2 Pack by EZ Bombs - Seasoning Spice Bomb Flavor for Authentic Mexican Dishes - Traditional,core,Birria Bomb 2-Pack,2036,40899.54,20.09,29266.53,14.37
2024-11-22,TikTok,1729738653671658266,Brine Bomb by EZ Bombs - The Ultimate Garlic and Rosemary Flavored Thanksgiving Turkey Spice Bomb,core,Brine Bomb,221,2098.95,9.5,1615,7.31
2024-11-22,TikTok,1729615891226989338,Pozole Bombs 2 Pack by EZ Bombs - Seasoning Spice Bomb Flavor for Authentic Mexican Dishes - Traditional,core,Pozole Bomb 2-Pack,198,5175,26.14,3052.34,15.42
2024-11-22,TikTok,1729722550385873690,Birria Bombs bundle by EZ Bombs - Seasoning Spice Bomb Flavor for Authentic Mexican Dishes - Traditional,virtual_bundle,Birria Bomb 2-Pack x2,143,5458.44,38.17,3775.17,26.4
2024-11-22,TikTok,1729722347244655386,Birria and Pozole Bombs bundle by EZ Bombs - Seasoning Spice Bomb Flavor for Authentic Mexican Dishes - Traditional,virtual_bundle,Birria Bomb 2-Pack + Pozole Bomb 2-Pack,86,3044.13,35.4,2388.6,27.77
2024-11-22,TikTok,1729722556335690522,Pozole Bombs bundle by EZ Bombs - Seasoning Spice Bomb Flavor for Authentic Mexican Dishes - Traditional,virtual_bundle,Pozole Bomb 2-Pack x2,25,874.75,34.99,649.81,25.99
2024-11-23,TikTok,1729738936829514522,"Birria Bomb, Pozole Bomb, Tinga Bomb Variety Pack - Seasoning Spice Bomb Flavor for Authentic Mexican Dishes",core,Variety Pack,388,17746.45,45.74,11589.25,29.87
2024-11-23,TikTok,1729444046947390234,Birria Bombs 2 Pack by EZ Bombs - Seasoning Spice Bomb Flavor for Authentic Mexican Dishes - Traditional,core,Birria Bomb 2-Pack,1968,39860.06,20.25,28448.14,14.46
2024-11-23,TikTok,1729738653671658266,Brine Bomb by EZ Bombs - The Ultimate Garlic and Rosemary Flavored Thanksgiving Turkey Spice Bomb,core,Brine Bomb,230,2418.79,10.52,1836.06,7.98
2024-11-23,TikTok,1729615891226989338,Pozole Bombs 2 Pack by EZ Bombs - Seasoning Spice Bomb Flavor for Authentic Mexican Dishes - Traditional,core,Pozole Bomb 2-Pack,208,5250,25.24,3230.03,15.53
2024-11-23,TikTok,1729722550385873690,Birria Bombs bundle by EZ Bombs - Seasoning Spice Bomb Flavor for Authentic Mexican Dishes - Traditional,virtual_bundle,Birria Bomb 2-Pack x2,212,7662.81,36.15,5401.6,25.48
2024-11-23,TikTok,1729722347244655386,Birria and Pozole Bombs bundle by EZ Bombs - Seasoning Spice Bomb Flavor for Authentic Mexican Dishes - Traditional,virtual_bundle,Birria Bomb 2-Pack + Pozole Bomb 2-Pack,62,2309.34,37.25,1754.71,28.3
2024-11-23,TikTok,1729722556335690522,Pozole Bombs bundle by EZ Bombs - Seasoning Spice Bomb Flavor for Authentic Mexican Dishes - Traditional,virtual_bundle,Pozole Bomb 2-Pack x2,20,804.77,40.24,512.93,25.65
2024-11-24,TikTok,1729738936829514522,"Birria Bomb, Pozole Bomb, Tinga Bomb Variety Pack - Seasoning Spice Bomb Flavor for Authentic Mexican Dishes",core,Variety Pack,208,10647.87,51.19,7961.27,38.28
2024-11-24,TikTok,1729444046947390234,Birria Bombs 2 Pack by EZ Bombs - Seasoning Spice Bomb Flavor for Authentic Mexican Dishes - Traditional,core,Birria Bomb 2-Pack,1743,35862.06,20.57,25594.06,14.68
2024-11-24,TikTok,1729738653671658266,Brine Bomb by EZ Bombs - The Ultimate Garlic and Rosemary Flavored Thanksgiving Turkey Spice Bomb,core,Brine Bomb,81,1699.15,20.98,1290.39,15.93
2024-11-24,TikTok,1729615891226989338,Pozole Bombs 2 Pack by EZ Bombs - Seasoning Spice Bomb Flavor for Authentic Mexican Dishes - Traditional,core,Pozole Bomb 2-Pack,197,5050,25.63,3119.59,15.84
2024-11-24,TikTok,1729722550385873690,Birria Bombs bundle by EZ Bombs - Seasoning Spice Bomb Flavor for Authentic Mexican Dishes - Traditional,virtual_bundle,Birria Bomb 2-Pack x2,157,5598.4,35.66,4215.44,26.85
2024-11-24,TikTok,1729722347244655386,Birria and Pozole Bombs bundle by EZ Bombs - Seasoning Spice Bomb Flavor for Authentic Mexican Dishes - Traditional,virtual_bundle,Birria Bomb 2-Pack + Pozole Bomb 2-Pack,50,1784.49,35.69,1435.1,28.7
2024-11-24,TikTok,1729722556335690522,Pozole Bombs bundle by EZ Bombs - Seasoning Spice Bomb Flavor for Authentic Mexican Dishes - Traditional,virtual_bundle,Pozole Bomb 2-Pack x2,17,734.79,43.22,445.45,26.2
2024-11-25,TikTok,1729738936829514522,"Birria Bomb, Pozole Bomb, Tinga Bomb Variety Pack - Seasoning Spice Bomb Flavor for Authentic Mexican Dishes",core,Variety Pack,242,7198.56,29.75,5199.64,21.49
