platform,date,product_name,seller_sku_resolved,net_units,gross_sales,net_gross_sales
TikTok,2025-09-29,Brine Bomb,85006334629,1,19.99,19.99
TikTok,2025-09-29,Pozole Bomb 2-Pack,1729597409638126362,80,1619.25,1235.42
TikTok,2025-09-29,Tinga Bomb 2-Pack,850063346283,32,462.3,354.14
TikTok,2025-09-29,Variety Pack,850063346511,39,1999.6,1362.68
TikTok,2025-09-30,Birria Bomb 2-Pack,1729443667774378778,1198,23903.95,16612.05
TikTok,2025-09-30,Brine Bomb,85006334629,3,59.97,59.97
TikTok,2025-09-30,Pozole Bomb 2-Pack,1729597409638126362,81,1689.23,1137.79
TikTok,2025-09-30,Tinga Bomb 2-Pack,850063346283,37,734.64,445.33
TikTok,2025-09-30,Variety Pack,850063346511,23,1299.74,865.86
TikTok,2025-10-01,Birria Bomb 2-Pack,1729443667774378778,796,15168.11,11369.76
TikTok,2025-10-01,Brine Bomb,85006334629,1,19.99,19.99
TikTok,2025-10-01,Pozole Bomb 2-Pack,1729597409638126362,62,1211.94,1012.86
TikTok,2025-10-01,Tinga Bomb 2-Pack,850063346283,34,427.31,305.35
TikTok,2025-10-01,Variety Pack,850063346511,21,999.8,796.16
TikTok,2025-10-02,Birria Bomb 2-Pack,1729443667774378778,828,16080.23,11371.28
TikTok,2025-10-02,Brine Bomb,85006334629,1,19.99,15.19
TikTok,2025-10-02,Pozole Bomb 2-Pack,1729597409638126362,98,2016.62,1398.43
TikTok,2025-10-02,Tinga Bomb 2-Pack,850063346283,72,504.77,317.93
TikTok,2025-10-02,Variety Pack,850063346511,12,599.88,541.88
TikTok,2025-10-03,Birria Bomb 2-Pack,1729443667774378778,1281,25453.19,16496.88
TikTok,2025-10-03,Brine Bomb,85006334629,6,119.94,85.06
TikTok,2025-10-03,Pozole Bomb 2-Pack,1729597409638126362,128,2488.89,1537.14
TikTok,2025-10-03,Tinga Bomb 2-Pack,850063346283,95,1039.51,588.08
TikTok,2025-10-03,Variety Pack,850063346511,38,1949.61,1347.93
TikTok,2025-10-04,Birria Bomb 2-Pack,1729443667774378778,1327,26552.82,17410.87
TikTok,2025-10-04,Brine Bomb,85006334629,10,199.9,148.86
TikTok,2025-10-04,Pozole Bomb 2-Pack,1729597409638126362,115,2403.94,1518.27
TikTok,2025-10-04,Tinga Bomb 2-Pack,850063346283,74,1169.49,748.41
TikTok,2025-10-04,Variety Pack,850063346511,21,1099.78,744.44
TikTok,2025-10-05,Birria Bomb 2-Pack,1729443667774378778,1155,22860.41,15518.38
TikTok,2025-10-05,Brine Bomb,85006334629,2,39.98,29.01
TikTok,2025-10-05,Pozole Bomb 2-Pack,1729597409638126362,118,2236.63,1612.68
TikTok,2025-10-05,Tinga Bomb 2-Pack,850063346283,47,622.25,436.49
TikTok,2025-10-05,Variety Pack,850063346511,21,1049.79,804.53
TikTok,2025-10-06,Birria Bomb 2-Pack,1729443667774378778,1424,29121.43,18214.79
TikTok,2025-10-06,Brine Bomb,85006334629,6,119.94,78.98
TikTok,2025-10-06,Pozole Bomb 2-Pack,1729597409638126362,132,2781.26,1715.75
TikTok,2025-10-06,Tinga Bomb 2-Pack,850063346283,83,1536.8,814.74
TikTok,2025-10-06,Variety Pack,850063346511,26,1349.73,956.13
TikTok,2025-10-07,Birria Bomb 2-Pack,1729443667774378778,1038,20465.64,13765.53
TikTok,2025-10-07,Brine Bomb,85006334629,4,79.96,60.76
TikTok,2025-10-07,Pozole Bomb 2-Pack,1729597409638126362,100,1856.73,1309.79
TikTok,2025-10-07,Tinga Bomb 2-Pack,850063346283,55,737.2,503.8
TikTok,2025-10-07,Variety Pack,850063346511,24,1249.75,837.32
TikTok,2025-10-08,Birria Bomb 2-Pack,1729443667774378778,1072,21135.71,13633.33
TikTok,2025-10-08,Brine Bomb,85006334629,7,139.93,97.68
TikTok,2025-10-08,Pozole Bomb 2-Pack,1729597409638126362,109,2226.56,1432.69
TikTok,2025-10-08,Tinga Bomb 2-Pack,850063346283,70,1037.05,693.09
TikTok,2025-10-08,Variety Pack,850063346511,21,1099.78,798.3
TikTok,2025-10-09,Birria Bomb 2-Pack,1729443667774378778,1161,23486.81,14529.96
TikTok,2025-10-09,Brine Bomb,85006334629,3,79.96,44.84
TikTok,2025-10-09,Pozole Bomb 2-Pack,1729597409638126362,143,2806.27,1751.7
TikTok,2025-10-09,Tinga Bomb 2-Pack,850063346283,91,1024.51,640.56
TikTok,2025-10-09,Variety Pack,850063346511,15,749.85,579.57
TikTok,2025-10-10,Birria Bomb 2-Pack,1729443667774378778,1290,26872.99,15461.22
TikTok,2025-10-10,Brine Bomb,85006334629,9,179.91,144.12
TikTok,2025-10-10,Pozole Bomb 2-Pack,1729597409638126362,141,3133.56,1733.06
TikTok,2025-10-10,Tinga Bomb 2-Pack,850063346283,99,1459.33,759.87
TikTok,2025-10-10,Variety Pack,850063346511,20,1099.78,709.42
TikTok,2025-10-11,Birria Bomb 2-Pack,1729443667774378778,799,15853.45,10934.29
TikTok,2025-10-11,Brine Bomb,85006334629,7,139.93,123.18
TikTok,2025-10-11,Pozole Bomb 2-Pack,1729597409638126362,98,1936.69,1338.98
TikTok,2025-10-11,Tinga Bomb 2-Pack,850063346283,92,882.12,599.67
TikTok,2025-10-11,Variety Pack,850063346511,27,1349.73,975.57
TikTok,2025-10-12,Birria Bomb 2-Pack,1729443667774378778,367,7511.52,6416.18
TikTok,2025-10-12,Brine Bomb,85006334629,5,99.95,99.95
TikTok,2025-10-12,Pozole Bomb 2-Pack,1729597409638126362,60,1117.01,956.83
TikTok,2025-10-12,Tinga Bomb 2-Pack,850063346283,33,292.37,217.23
TikTok,2025-10-12,Variety Pack,850063346511,9,449.91,431.91
TikTok,2025-10-13,Birria Bomb 2-Pack,1729443667774378778,335,6722.05,5977.56
TikTok,2025-10-13,Brine Bomb,85006334629,1,19.99,19.99
TikTok,2025-10-13,Pozole Bomb 2-Pack,1729597409638126362,49,894.62,780.07
TikTok,2025-10-13,Tinga Bomb 2-Pack,850063346283,44,154.93,130.04
TikTok,2025-10-13,Variety Pack,850063346511,3,149.97,149.97
TikTok,2025-10-14,Birria Bomb 2-Pack,1729443667774378778,352,6861.92,5961.04
TikTok,2025-10-14,Brine Bomb,85006334629,5,99.95,91.95
TikTok,2025-10-14,Pozole Bomb 2-Pack,1729597409638126362,44,784.69,724.89
TikTok,2025-10-14,Tinga Bomb 2-Pack,850063346283,69,149.94,146.44
TikTok,2025-10-14,Variety Pack,850063346511,8,449.91,379.92
TikTok,2025-10-15,Birria Bomb 2-Pack,1729443667774378778,446,8826.05,7476.76
TikTok,2025-10-15,Brine Bomb,85006334629,6,119.94,119.94
TikTok,2025-10-15,Pozole Bomb 2-Pack,1729597409638126362,58,1012.1,858.81
TikTok,2025-10-15,Tinga Bomb 2-Pack,850063346283,45,207.42,175.77
TikTok,2025-10-15,Variety Pack,850063346511,11,599.88,479.96
TikTok,2025-10-16,Birria Bomb 2-Pack,1729443667774378778,448,8828.58,7764.74
TikTok,2025-10-16,Brine Bomb,85006334629,2,39.98,39.98
TikTok,2025-10-16,Pozole Bomb 2-Pack,1729597409638126362,57,1114.57,1024.93
TikTok,2025-10-16,Tinga Bomb 2-Pack,850063346283,59,402.33,392.84
TikTok,2025-10-16,Variety Pack,850063346511,7,299.94,299.94
TikTok,2025-10-17,Birria Bomb 2-Pack,1729443667774378778,600,12139.34,9071.07
TikTok,2025-10-17,Brine Bomb,85006334629,2,39.98,36.38
TikTok,2025-10-17,Pozole Bomb 2-Pack,1729597409638126362,71,1249.48,1069.38
TikTok,2025-10-17,Tinga Bomb 2-Pack,850063346283,48,424.81,403.43
TikTok,2025-10-17,Variety Pack,850063346511,22,1049.79,785.52
TikTok,2025-10-18,Birria Bomb 2-Pack,1729443667774378778,936,19155.65,12176.97
TikTok,2025-10-18,Brine Bomb,85006334629,1,19.99,16.59
TikTok,2025-10-18,Pozole Bomb 2-Pack,1729597409638126362,71,1204.48,990.98
TikTok,2025-10-18,Tinga Bomb 2-Pack,850063346283,50,499.78,415.72
TikTok,2025-10-18,Variety Pack,850063346511,7,299.94,269.65
TikTok,2025-10-19,Birria Bomb 2-Pack,1729443667774378778,1054,21217.24,14078.34
TikTok,2025-10-19,Brine Bomb,85006334629,3,59.97,59.97
TikTok,2025-10-19,Pozole Bomb 2-Pack,1729597409638126362,73,1286.97,1131.4
TikTok,2025-10-19,Tinga Bomb 2-Pack,850063346283,45,659.73,566.23
TikTok,2025-10-19,Variety Pack,850063346511,16,799.84,711.79
TikTok,2025-10-20,Birria Bomb 2-Pack,1729443667774378778,888,17666.53,12412.08
TikTok,2025-10-20,Brine Bomb,85006334629,3,59.97,59.97
TikTok,2025-10-20,Pozole Bomb 2-Pack,1729597409638126362,80,1559.28,1246.2
TikTok,2025-10-20,Tinga Bomb 2-Pack,850063346283,159,1569.23,881.01
TikTok,2025-10-20,Variety Pack,850063346511,7,349.93,340.93
TikTok,2025-10-21,Birria Bomb 2-Pack,1729443667774378778,879,17536.61,12399.73
TikTok,2025-10-21,Brine Bomb,85006334629,4,79.96,79.96
TikTok,2025-10-21,Pozole Bomb 2-Pack,1729597409638126362,81,1621.78,1309.22
TikTok,2025-10-21,Tinga Bomb 2-Pack,850063346283,103,922.07,663.56
TikTok,2025-10-21,Variety Pack,850063346511,12,599.88,565.99
TikTok,2025-10-22,Birria Bomb 2-Pack,1729443667774378778,785,15535.06,11020.21
TikTok,2025-10-22,Brine Bomb,85006334629,2,39.98,39.98
TikTok,2025-10-22,Pozole Bomb 2-Pack,1729597409638126362,254,1499.31,1241.6
TikTok,2025-10-22,Tinga Bomb 2-Pack,850063346283,315,3825.61,2279.7
TikTok,2025-10-22,Variety Pack,850063346511,18,849.83,784.87
TikTok,2025-10-23,Birria Bomb 2-Pack,1729443667774378778,902,18026.41,12335.82
TikTok,2025-10-23,Brine Bomb,85006334629,5,99.95,91.96
TikTok,2025-10-23,Pozole Bomb 2-Pack,1729597409638126362,384,1606.78,1371.73
TikTok,2025-10-23,Tinga Bomb 2-Pack,850063346283,459,5698.98,3134.98
TikTok,2025-10-23,Variety Pack,850063346511,9,449.91,432.91
TikTok,2025-10-24,Birria Bomb 2-Pack,1729443667774378778,667,13501.1,9679.57
TikTok,2025-10-24,Brine Bomb,85006334629,3,79.96,59.97
TikTok,2025-10-24,Pozole Bomb 2-Pack,1729597409638126362,223,1396.9,1252.78
TikTok,2025-10-24,Tinga Bomb 2-Pack,850063346283,191,3043.5,2014.17
TikTok,2025-10-24,Variety Pack,850063346511,14,649.87,581.38
TikTok,2025-10-25,Birria Bomb 2-Pack,1729443667774378778,782,16069.86,10456.62
TikTok,2025-10-25,Brine Bomb,85006334629,8,159.92,56.97
TikTok,2025-10-25,Pozole Bomb 2-Pack,1729597409638126362,80,1581.83,1278.27
TikTok,2025-10-25,Tinga Bomb 2-Pack,850063346283,142,2273.9,1338.61
TikTok,2025-10-25,Variety Pack,850063346511,11,599.88,431.95
TikTok,2025-10-26,Birria Bomb 2-Pack,1729443667774378778,872,15742.56,11544.44
TikTok,2025-10-26,Brine Bomb,85006334629,11,199.9,153.96
TikTok,2025-10-26,Pozole Bomb 2-Pack,1729597409638126362,173,2026.69,1652.61
TikTok,2025-10-26,Tinga Bomb 2-Pack,850063346283,136,2281.39,1303.44
TikTok,2025-10-26,Variety Pack,850063346511,19,949.81,851.35
TikTok,2025-10-27,Birria Bomb 2-Pack,1729443667774378778,463,8893.3,7438.2
TikTok,2025-10-27,Brine Bomb,85006334629,2,39.98,36.38
TikTok,2025-10-27,Pozole Bomb 2-Pack,1729597409638126362,80,1354.42,1191.95
TikTok,2025-10-27,Tinga Bomb 2-Pack,850063346283,108,1451.79,806.93
TikTok,2025-10-27,Variety Pack,850063346511,12,599.88,563.38
TikTok,2025-10-28,Birria Bomb 2-Pack,1729443667774378778,452,8633.46,6501.65
TikTok,2025-10-28,Brine Bomb,85006334629,5,99.95,91.95
TikTok,2025-10-28,Pozole Bomb 2-Pack,1729597409638126362,87,1144.48,993.1
TikTok,2025-10-28,Tinga Bomb 2-Pack,850063346283,56,847.1,544.06
TikTok,2025-10-28,Variety Pack,850063346511,10,499.9,424.84
TikTok,2025-10-29,Birria Bomb 2-Pack,1729443667774378778,664,13111.16,8909.86
TikTok,2025-10-29,Brine Bomb,85006334629,6,179.91,104.76
TikTok,2025-10-29,Pozole Bomb 2-Pack,1729597409638126362,86,1309.42,1016.73
TikTok,2025-10-29,Tinga Bomb 2-Pack,850063346283,65,1022.02,648.19
TikTok,2025-10-29,Variety Pack,850063346511,18,799.84,765.86
TikTok,2025-10-30,Birria Bomb 2-Pack,1729443667774378778,550,11137.11,7782.01
TikTok,2025-10-30,Brine Bomb,85006334629,6,119.94,119.94
TikTok,2025-10-30,Pozole Bomb 2-Pack,1729597409638126362,46,842.14,770.33
TikTok,2025-10-30,Tinga Bomb 2-Pack,850063346283,43,704.67,466.47
TikTok,2025-10-30,Variety Pack,850063346511,8,399.92,380.92
TikTok,2025-10-31,Birria Bomb 2-Pack,1729443667774378778,626,12363.92,8520.24
TikTok,2025-10-31,Brine Bomb,85006334629,3,59.97,59.97
TikTok,2025-10-31,Pozole Bomb 2-Pack,1729597409638126362,62,1057.01,934.05
TikTok,2025-10-31,Tinga Bomb 2-Pack,850063346283,63,957.03,564.36
TikTok,2025-10-31,Variety Pack,850063346511,10,499.9,453.9
TikTok,2025-11-01,Birria Bomb 2-Pack,1729443667774378778,725,14455.9,10472.86
TikTok,2025-11-01,Brine Bomb,85006334629,21,379.81,308.29
TikTok,2025-11-01,Pozole Bomb 2-Pack,1729597409638126362,158,2693.9,1996.65
TikTok,2025-11-01,Tinga Bomb 2-Pack,850063346283,92,1341.92,907.46
TikTok,2025-11-01,Variety Pack,850063346511,28,1499.7,1047.48
TikTok,2025-11-02,Birria Bomb 2-Pack,1729443667774378778,964,19303.61,13171
TikTok,2025-11-02,Brine Bomb,85006334629,37,699.65,552.98
TikTok,2025-11-02,Pozole Bomb 2-Pack,1729597409638126362,227,4020.76,2707.1
TikTok,2025-11-02,Tinga Bomb 2-Pack,850063346283,79,1174.51,822.42
TikTok,2025-11-02,Variety Pack,850063346511,34,1749.65,1072.25
TikTok,2025-11-03,Birria Bomb 2-Pack,1729443667774378778,690,13628.55,9725.85
TikTok,2025-11-03,Brine Bomb,85006334629,19,379.81,375.81
TikTok,2025-11-03,Pozole Bomb 2-Pack,1729597409638126362,119,2156.58,1589.1
TikTok,2025-11-03,Tinga Bomb 2-Pack,850063346283,55,842.11,618.1
TikTok,2025-11-03,Variety Pack,850063346511,13,599.88,416.5
TikTok,2025-11-04,Birria Bomb 2-Pack,1729443667774378778,940,18663.72,13340.29
TikTok,2025-11-04,Brine Bomb,85006334629,34,779.61,676.06
TikTok,2025-11-04,Pozole Bomb 2-Pack,1729597409638126362,96,1781.76,1302.25
TikTok,2025-11-04,Tinga Bomb 2-Pack,850063346283,41,674.7,476.7
TikTok,2025-11-04,Variety Pack,850063346511,17,1199.76,647.49
TikTok,2025-11-05,Birria Bomb 2-Pack,1729443667774378778,685,13431.45,9474.07
TikTok,2025-11-05,Brine Bomb,85006334629,27,539.73,463.41
TikTok,2025-11-05,Pozole Bomb 2-Pack,1729597409638126362,109,1919.16,1328.3
TikTok,2025-11-05,Tinga Bomb 2-Pack,850063346283,79,867.12,534.98
TikTok,2025-11-05,Variety Pack,850063346511,29,1449.71,939.25
TikTok,2025-11-06,Birria Bomb 2-Pack,1729443667774378778,646,12496.88,8831.37
TikTok,2025-11-06,Brine Bomb,85006334629,60,1199.4,1188.4
TikTok,2025-11-06,Pozole Bomb 2-Pack,1729597409638126362,119,1811.73,1298.97
TikTok,2025-11-06,Tinga Bomb 2-Pack,850063346283,54,544.75,391.64
TikTok,2025-11-06,Variety Pack,850063346511,14,699.86,544
TikTok,2025-11-07,Birria Bomb 2-Pack,1729443667774378778,757,14860.54,10652.7
TikTok,2025-11-07,Brine Bomb,85006334629,74,1499.25,1471.66
TikTok,2025-11-07,Pozole Bomb 2-Pack,1729597409638126362,100,1724.31,1300.18
TikTok,2025-11-07,Tinga Bomb 2-Pack,850063346283,44,352.34,249.09
TikTok,2025-11-07,Variety Pack,850063346511,8,449.91,332.28
TikTok,2025-11-08,Birria Bomb 2-Pack,1729443667774378778,1055,20995.12,16010.59
TikTok,2025-11-08,Brine Bomb,85006334629,281,5617.19,4669.2
TikTok,2025-11-08,Pozole Bomb 2-Pack,1729597409638126362,881,2294.07,1685.26
TikTok,2025-11-08,Tinga Bomb 2-Pack,850063346283,65,1059.53,724.46
TikTok,2025-11-08,Variety Pack,850063346511,22,1299.74,714.42
TikTok,2025-11-09,Birria Bomb 2-Pack,1729443667774378778,1127,22619.36,17385.43
TikTok,2025-11-09,Brine Bomb,85006334629,264,5477.26,4412.4
TikTok,2025-11-09,Pozole Bomb 2-Pack,1729597409638126362,956,2466.5,1801.49
TikTok,2025-11-09,Tinga Bomb 2-Pack,850063346283,62,902.11,665.98
TikTok,2025-11-09,Variety Pack,850063346511,25,1249.75,961.08
TikTok,2025-11-10,Birria Bomb 2-Pack,1729443667774378778,1125,21729.61,16457.46
TikTok,2025-11-10,Brine Bomb,85006334629,437,8755.62,7398.4
TikTok,2025-11-10,Pozole Bomb 2-Pack,1729597409638126362,944,1729.3,1423.4
TikTok,2025-11-10,Tinga Bomb 2-Pack,850063346283,69,974.55,767.36
TikTok,2025-11-10,Variety Pack,850063346511,13,399.92,288.36
TikTok,2025-11-11,Birria Bomb 2-Pack,1729443667774378778,762,14633.19,10788.97
TikTok,2025-11-11,Brine Bomb,85006334629,420,8715.64,8366.21
TikTok,2025-11-11,Pozole Bomb 2-Pack,1729597409638126362,101,1811.73,1399.86
TikTok,2025-11-11,Tinga Bomb 2-Pack,850063346283,37,377.35,295.22
TikTok,2025-11-11,Variety Pack,850063346511,22,949.81,710.01
TikTok,2025-11-12,Birria Bomb 2-Pack,1729443667774378778,910,17414.69,12109.18
TikTok,2025-11-12,Brine Bomb,85006334629,412,8355.82,6908.64
TikTok,2025-11-12,Pozole Bomb 2-Pack,1729597409638126362,128,2276.58,1607.64
TikTok,2025-11-12,Tinga Bomb 2-Pack,850063346283,47,784.69,443.16
TikTok,2025-11-12,Variety Pack,850063346511,39,1749.65,1107.17
TikTok,2025-11-13,Birria Bomb 2-Pack,1729443667774378778,1085,20785.66,14581.99
TikTok,2025-11-13,Brine Bomb,85006334629,571,12313.84,9062.64
TikTok,2025-11-13,Pozole Bomb 2-Pack,1729597409638126362,216,4015.8,2869.87
TikTok,2025-11-13,Tinga Bomb 2-Pack,850063346283,68,1241.94,857.71
TikTok,2025-11-13,Variety Pack,850063346511,33,1649.67,1163.07
TikTok,2025-11-14,Birria Bomb 2-Pack,1729443667774378778,691,12554.71,8905.73
TikTok,2025-11-14,Brine Bomb,85006334629,228,4597.7,3629.73
TikTok,2025-11-14,Pozole Bomb 2-Pack,1729597409638126362,190,3321.11,2356.46
TikTok,2025-11-14,Tinga Bomb 2-Pack,850063346283,51,917.11,622.61
TikTok,2025-11-14,Variety Pack,850063346511,30,1299.74,896.76
TikTok,2025-11-15,Birria Bomb 2-Pack,1729443667774378778,821,15750.62,10690.62
TikTok,2025-11-15,Brine Bomb,85006334629,495,10074.96,7769.16
TikTok,2025-11-15,Pozole Bomb 2-Pack,1729597409638126362,210,4070.84,2846.59
TikTok,2025-11-15,Tinga Bomb 2-Pack,850063346283,49,814.72,546.4
TikTok,2025-11-15,Variety Pack,850063346511,46,2149.57,1412.19
TikTok,2025-11-16,Birria Bomb 2-Pack,1729443667774378778,1131,21920.28,14822.98
TikTok,2025-11-16,Brine Bomb,85006334629,275,5617.19,4349.27
TikTok,2025-11-16,Pozole Bomb 2-Pack,1729597409638126362,228,3820.95,2603.92
TikTok,2025-11-16,Tinga Bomb 2-Pack,850063346283,67,1047.06,614.62
TikTok,2025-11-16,Variety Pack,850063346511,49,2549.49,1795.04
TikTok,2025-11-17,Birria Bomb 2-Pack,1729443667774378778,872,16494.97,11292.9
TikTok,2025-11-17,Brine Bomb,85006334629,446,9115.44,6979.95
TikTok,2025-11-17,Pozole Bomb 2-Pack,1729597409638126362,225,3960.82,2864.7
TikTok,2025-11-17,Tinga Bomb 2-Pack,850063346283,25,374.85,270.61
TikTok,2025-11-17,Variety Pack,850063346511,32,1199.76,916.19
TikTok,2025-11-18,Birria Bomb 2-Pack,1729443667774378778,937,18034.38,12395.13
TikTok,2025-11-18,Brine Bomb,85006334629,161,3258.37,2562.2
TikTok,2025-11-18,Pozole Bomb 2-Pack,1729597409638126362,176,3166.09,2236.99
TikTok,2025-11-18,Tinga Bomb 2-Pack,850063346283,40,589.75,429.19
TikTok,2025-11-18,Variety Pack,850063346511,18,649.87,513.07
TikTok,2025-11-19,Birria Bomb 2-Pack,1729443667774378778,909,17132.39,11758.5
TikTok,2025-11-19,Brine Bomb,85006334629,305,6876.56,4688.88
TikTok,2025-11-19,Pozole Bomb 2-Pack,1729597409638126362,247,4420.47,3203.77
TikTok,2025-11-19,Tinga Bomb 2-Pack,850063346283,60,977.08,661.18
TikTok,2025-11-19,Variety Pack,850063346511,27,1099.78,752.25
TikTok,2025-11-20,Birria Bomb 2-Pack,1729443667774378778,799,15448,10489.13
TikTok,2025-11-20,Brine Bomb,85006334629,495,10174.91,7826.3
TikTok,2025-11-20,Pozole Bomb 2-Pack,1729597409638126362,190,3600.85,2694.35
TikTok,2025-11-20,Tinga Bomb 2-Pack,850063346283,26,437.32,273.41
TikTok,2025-11-20,Variety Pack,850063346511,13,549.89,424.06
TikTok,2025-11-21,Birria Bomb 2-Pack,1729443667774378778,656,12037.26,8478.34
TikTok,2025-11-21,Brine Bomb,85006334629,477,9655.17,7391.37
TikTok,2025-11-21,Pozole Bomb 2-Pack,1729597409638126362,187,3321.02,2478.05
TikTok,2025-11-21,Tinga Bomb 2-Pack,850063346283,32,544.78,355.7
TikTok,2025-11-21,Variety Pack,850063346511,19,699.86,541.9
TikTok,2025-11-22,Birria Bomb 2-Pack,1729443667774378778,799,15281.26,9786.55
TikTok,2025-11-22,Brine Bomb,85006334629,402,8395.8,6188.35
TikTok,2025-11-22,Pozole Bomb 2-Pack,1729597409638126362,393,7414.49,4786.44
TikTok,2025-11-22,Tinga Bomb 2-Pack,850063346283,129,1299.56,807.11
TikTok,2025-11-22,Variety Pack,850063346511,44,2149.57,1115.12
TikTok,2025-11-23,Birria Bomb 2-Pack,1729443667774378778,783,13826.38,9258.24
TikTok,2025-11-23,Brine Bomb,85006334629,241,5057.47,3683.67
TikTok,2025-11-23,Pozole Bomb 2-Pack,1729597409638126362,304,5267.65,3715.18
TikTok,2025-11-23,Tinga Bomb 2-Pack,850063346283,43,672.24,382.55
TikTok,2025-11-23,Variety Pack,850063346511,38,1899.62,1092.98
TikTok,2025-11-24,Birria Bomb 2-Pack,1729443667774378778,468,8296.3,5656.27
TikTok,2025-11-24,Brine Bomb,85006334629,85,1759.12,1351.39
TikTok,2025-11-24,Pozole Bomb 2-Pack,1729597409638126362,150,2963.6,2276.25
TikTok,2025-11-24,Tinga Bomb 2-Pack,850063346283,23,319.87,236.97
TikTok,2025-11-24,Variety Pack,850063346511,16,799.84,607.34
TikTok,2025-11-25,Birria Bomb 2-Pack,1729443667774378778,467,7914.06,5530.18
TikTok,2025-11-25,Brine Bomb,85006334629,55,1099.45,838.65
TikTok,2025-11-25,Pozole Bomb 2-Pack,1729597409638126362,222,4295.51,3243.17
TikTok,2025-11-25,Tinga Bomb 2-Pack,850063346283,27,354.86,246.38
TikTok,2025-11-25,Variety Pack,850063346511,7,349.93,232.02
TikTok,2025-11-26,Birria Bomb 2-Pack,1729443667774378778,505,9436.09,6315.2
TikTok,2025-11-26,Brine Bomb,85006334629,54,1079.46,695.88
TikTok,2025-11-26,Pozole Bomb 2-Pack,1729597409638126362,210,3985.74,2882.5
TikTok,2025-11-26,Tinga Bomb 2-Pack,850063346283,72,572.29,345.7
TikTok,2025-11-26,Variety Pack,850063346511,85,4349.13,2200.27
TikTok,2025-11-27,Birria Bomb 2-Pack,1729443667774378778,570,10812.88,7836.56
TikTok,2025-11-27,Brine Bomb,85006334629,68,1339.33,1039.39
TikTok,2025-11-27,Pozole Bomb 2-Pack,1729597409638126362,175,3493.38,2616.58
TikTok,2025-11-27,Tinga Bomb 2-Pack,850063346283,32,452.32,331.95
TikTok,2025-11-27,Variety Pack,850063346511,18,899.82,660.59
TikTok,2025-11-28,Birria Bomb 2-Pack,1729443667774378778,1094,20444.42,13679.83
TikTok,2025-11-28,Brine Bomb,85006334629,133,2558.72,1767.43
TikTok,2025-11-28,Pozole Bomb 2-Pack,1729597409638126362,366,7124.5,5030.66
TikTok,2025-11-28,Tinga Bomb 2-Pack,850063346283,196,1064.64,683.89
TikTok,2025-11-28,Variety Pack,850063346511,204,10547.89,5821.49
TikTok,2025-11-29,Birria Bomb 2-Pack,1729443667774378778,987,18570.02,12545.74
TikTok,2025-11-29,Brine Bomb,85006334629,91,1859.07,1214.3
TikTok,2025-11-29,Pozole Bomb 2-Pack,1729597409638126362,556,10872.7,7760.89
TikTok,2025-11-29,Tinga Bomb 2-Pack,850063346283,121,1049.58,569.7
TikTok,2025-11-29,Variety Pack,850063346511,68,3649.27,2091.54
TikTok,2025-11-30,Birria Bomb 2-Pack,1729443667774378778,997,18530.1,12864.9
TikTok,2025-11-30,Brine Bomb,85006334629,33,679.66,493.73
TikTok,2025-11-30,Pozole Bomb 2-Pack,1729597409638126362,532,10597.68,7959.05
TikTok,2025-11-30,Tinga Bomb 2-Pack,850063346283,107,729.71,502.27
TikTok,2025-11-30,Variety Pack,850063346511,30,1499.7,978.07
TikTok,2025-12-01,Birria Bomb 2-Pack,1729443667774378778,940,17342.96,11814.61
TikTok,2025-12-01,Brine Bomb,85006334629,55,1079.46,767.57
TikTok,2025-12-01,Pozole Bomb 2-Pack,1729597409638126362,498,9785.48,7364.32
TikTok,2025-12-01,Tinga Bomb 2-Pack,850063346283,108,839.67,500.63
TikTok,2025-12-01,Variety Pack,850063346511,44,2249.55,1496.11
TikTok,2025-12-02,Birria Bomb 2-Pack,1729443667774378778,706,13157.24,9505.56
TikTok,2025-12-02,Brine Bomb,85006334629,24,499.75,369.3
TikTok,2025-12-02,Pozole Bomb 2-Pack,1729597409638126362,432,7903.9,6227.01
TikTok,2025-12-02,Tinga Bomb 2-Pack,850063346283,18,259.9,213.14
TikTok,2025-12-02,Variety Pack,850063346511,17,899.82,656.52
